,Steve,Breitkreuz,67,234278
,Shamar,Nicholson,71,252692
,Matt,Godden,69,187157
,Mathew,Leckie,71,195033
,Antonio,Sanabria,74,219932
,Nils,Körber,68,219937
,Elías,López,67,252706
,Ali,Abdi,70,252711
,Jason,Cummings,65,219948
,Liam,Henderson,68,219952
Embarba,Adrián,Embarba Blazquez,80,219953
Ernesto,Ernesto,Gomez Muñoz,67,252723
,Jacob Barrett,Laursen,68,219957
,Dominik,Hładun,66,219967
Jovane Cabral,Jovane Eduardo,Borges Cabral,78,244193
,Alfredo,Saldívar,68,187208
Janio Bikel,Janio Bikel,Figueiredo da Silva,69,219979
,Matias,Vecino,78,219985
,Miguel,Jiménez,66,187218
,Felipe,Avenatti,69,219988
,Vebjørn,Hoff,69,219990
,Merveille,Bokadi,70,237554
Jorge Molina,Jorge,Molina Vidal,77,154472
,Ante,Rebić,82,220018
,Marcus,Harness,67,220019
,Sam,Adekugbe,68,220028
,Saîf-Eddine,Khaoui,71,220029
,Gaëtan,Paquiez,68,220030
,Oliver,McBurnie,71,220031
,Wilfried,Singo,66,252802
,Dion,Charles,66,220039
,Connor,Mahoney,69,220045
,Nehuén,Pérez,75,244206
,Dillon,Phillips,71,220058
,Clifford,Aboagye,70,220064
,Hugo,Rodríguez,72,187298
Nico Melamed,Nicolás,Melamed Ribaudo,74,252837
,Mohamed,Kanno,70,220075
,Alberto,Ocejo,65,239739
,Luca,Waldschmidt,77,220085
,Tom,Ince,68,200521
,Salih,Dursun,65,220089
Raphael Rossi,Raphael,Rossi Branco,67,220090
,Leon,Flach,65,252859
,Hans,Hateboer,81,220093
Bermejo,Sergio,Bermejo Lillo,68,252864
Iker Losada,Iker,Losada Aragunde,67,252865
,José,Cifuentes,71,255137
,Geoffry,Hairemans,70,195065
,Jørgen Strand,Larsen,69,238756
,Calum,Chambers,75,205989
,Julio,González,65,187363
Zaldúa,Joseba,Zaldúa Bengoetxea,77,220132
,Shinta,Appelkamp,69,252903
,Sammie,Szmodics,68,220139
,Frankie,Kent,68,220140
Antonio Sánchez,Antonio,Sánchez Navarro,72,252909
,Romano,Postema,65,252910
,Yalçın,Kayan,67,252917
Borja Sainz,Borja,Sainz Eguskiza,65,252929
Ismael Casas,Ismael,Casas Casado,69,252930
,Luka,Ivanušec,75,252931
,Joel,Pohjanpalo,73,220165
,Leonardo,Fernández,73,252935
,Yann,Gboho,69,252937
,Saidy,Janko,73,220172
,Jason,Denayer,80,220182
,Brandon,Barker,67,220185
,Matt,Jay,65,220187
,Valentin,Mihăilă,70,248060
,Jorge,Hernández,74,187421
,Tanguy,Kouassi,71,252961
,David,Brooks,76,220196
,Bersant,Celina,71,220198
,Reno,Piscopo,70,252974
Shin Hyung Min,Hyung Min,Shin,66,187447
Juande,Juan,de Dios Rivas,68,255158
,Paweł,Bochniewicz,69,220230
,Giacomo,Raspadori,74,253002
Ansu Fati,Anssumane,Fati,76,253004
,Kevin,Álvarez,68,253008
Munir,Munir,El Haddadi,79,220253
,Fedor,Smolov,76,187491
,Jakob,Jantscher,70,187498
,Nathanaël,Mbuku,71,253036
,Aapo,Halme,65,234290
,Issa,Kabore,68,253052
,Viktor,Vasin,72,187517
,Juan,Dinenno,77,220287
,Sinaly,Diomande,72,257204
,Brian,Rodríguez,69,253061
,Darwin,Núñez,76,253072
Fransérgio,Fransérgio,Rodrigues Barbosa,78,195096
,Leo,Väisänen,65,234291
,Ofir,Marciano,70,220314
,Georgi,Pashov,65,253093
Tiago Alves,Tiago Alexandre,Mendes Alves,65,253105
,Bryan,Passi,65,237368
,Joey,Veerman,77,253109
,Chris,Mepham,72,233201
Iza Carcelén,Isaac,Carcelén Valencia,73,220348
Alex Alegría,Alexander,Alegría Moreno,67,220355
,Jamal,Bajandouh,65,220357
,Jonathan,Burkardt,71,244257
,Quentin,Cornette,66,225584
Rafael Tolói,Rafael,Tolói,80,187598
,Giannis,Michailidis,68,253136
,Sadegh,Moharrami,71,244259
,Jeremie,Frimpong,73,253149
,Mike Trésor,Ndayishimiye,72,253150
Aarón,Aarón,Escandell,70,220383
Iván Rodríguez,Iván,Rodríguez del Pozo,69,220386
,Sofian,Chakla,68,220388
,Hichem,Boudaoui,75,253157
Mula,Alejandro,Mula Sánchez,69,220395
,Mihai,Roman,65,154860
Félix Correia,Félix Alexandre,A. Sanches Correia,66,253167
,Martin,Dúbravka,81,220407
,Yunus,Musah,71,253177
Diego Rico,Diego,Rico Salguero,73,220414
,Hassane,Kamara,77,220421
,Clément,Lenglet,82,220440
,Giorgos,Kyriakopoulos,69,253213
,Eli,Dasa,72,253220
,Abdoul Fessal,Tapsoba,66,253225
,Adrian,Šemper,74,244274
,Andrés,Cubas,75,222429
,Federico,Mattiello,71,220466
,George,Corral,66,187701
,Alberto,Grassi,73,220475
,Mattia,Caldara,76,220477
,Patrick,Olsen,69,220479
,Rodney,Redes,66,253250
,Éric,Vandenabeele,68,244117
,Antonio,Barreca,71,220493
,Adrian,Fein,72,244280
,Mattia,Zaccagni,77,220502
,Alan,Dzagoev,76,187735
,Rodrigo,Abascal,65,253276
,Lorenzo,Venuti,71,220509
,Facundo,Pellistri,70,253283
,Mihai,Bălașa,69,220521
Marlos,Marlos,Romero Bonfim,81,187754
,Yerry,Mina,79,220523
,Gennaro,Tutino,72,220528
,Eoin,Doyle,66,187761
,Sebastiano,Luperto,71,220534
,Seámus,Conneely,65,187782
,Abdou,Harroui,73,241937
,Jan,Bednarek,76,220570
,Jorn,Brondeel,66,220593
,Jeison,Chalá,66,253364
,Adam,Lundqvist,67,220600
Jaume,Jaume,Domenech Sánchez,75,220604
,Tommy,St. Jago,70,253376
,Valentín,Vada,71,220609
,Federico,Viñas,74,253385
,Florent,Hadergjonaj,71,220620
,Saïd,Benrahma,77,220621
,Oliver Valaker,Edvardsen,66,253399
Vitao,Vitor,Eduardo Da Silva,67,253400
,Demarai,Gray,75,220633
,Tom,Conlon,65,220635
Luismi,Luis Miguel,Sánchez Benítez,69,220638
,Gift,Links,65,253409
Raúl García,Raúl,García de Haro,67,253416
,Stefano,Vecchia,71,220649
Angeliño,José Ángel,Esmoris Tasende,83,220651
,Josh,Brownhill,76,220659
,Mikkel,Kallesøe,67,220663
,Gregory,Wüthrich,71,220665
,Fejiri,Okenabirhie,65,220669
Hugo Duro,Hugo,Duro Perales,69,243032
,Renato,Tapia,79,220673
,Joe,Morrell,66,220677
,Emir,Kujović,66,187915
Léo Bonatini,Leonardo B.,Lohner Maia,69,220685
João Afonso,João Afonso,Crispim,68,220693
,Bünyamin,Balcı,68,253463
,James,Maddison,82,220697
,Steven,Nzonzi,78,187936
,Samuele,Ricci,67,253473
,Brandon,Borrello,67,220708
,Harry,Wilson,75,220710
,Philip,Billing,74,220714
,Ezequiel,Ponce,74,220715
,Alexis,Doldán,67,255240
,Darlin,Yongwa,66,253490
Paulinho,José Paulo,Bezerra M. Júnior,83,187961
Douglas Tanque,Douglas Willian,da Silva Souza,74,220735
,Andrija,Živković,76,220746
,Frédéric,Sammaritano,66,187988
,Ryan,Thomas,74,220763
Sandro Manoel,Sandro Manoel,dos Santos,71,188000
,Luka,Stojanović,66,220772
,Marco,Ilaimaharitra,73,220782
Jean Carlos,Jean Carlos,Silva Rocha,67,235398
,Stuart,Findlay,68,227945
,Davinson,Sánchez,79,220793
,Leonardo,Campana,65,253568
,Ondřej,Čelůstka,75,188038
,Max,O'Leary,67,220807
Rafael Carioca,Rafael,de Souza Pereira,79,188041
Alan Carvalho,Alan Douglas,Borges de Carvalho,77,188044
,Lucas,Hernández,83,220814
,Juan José,Narváez,72,220815
,Mory,Diaw,70,220820
,Artem,Kravets,69,188058
,Ernesto,Torregrossa,71,220829
,Mickaël,Malsa,76,220831
Marco Asensio,Marco,Asensio Willemsen,83,220834
,Tommy,Oar,66,188071
,Mathieu,Maertens,69,220847
Alex Teixeira,Alex,Teixeira dos Santos,77,188081
,Érick,Gutiérrez,73,220854
,Fredrik,Gulbrandsen,72,188091
Raphinha,Raphael,Dias Belloli,82,233419
Kang Min Soo,Min Soo,Kang,65,155334
Rochina,Rubén,Rochina Naixes,77,188103
,Greg,Kiltie,65,220872
,Franck,Honorat,75,220876
,Malcolm,Cacutalua,67,220878
,Valmir,Sulejmani,67,220881
,Rafael Santos,Borré,78,220883
,Bill,Tuiloma,68,220886
Lee Chung Yong,Chung Yong,Lee,71,155355
,Abdulmajeed,Al Sulayhim,69,220895
David Raya,David,Raya Martin,74,220901
Juanfran,Juan Francisco,Moreno Fuertes,73,188135
,Jean-Eudes,Aholou,75,220905
,Abdelhamid,El Kaoutari,66,188145
,Gabriele,Moncini,69,220915
Oscar,Oscar,dos Santos Emboaba,82,188152
,Anderson,Esiti,71,220921
,Alessandro,Schöpf,71,220925
,Ladislav,Takács,72,253695
,Lovre,Kalinić,73,220932
,Matt,Phillips,73,188166
,George,Friend,69,188168
,Cameron,Brannagan,66,220940
,Kyle,Vassell,65,220943
,Joe,Wildsmith,66,220944
,Darío,Sarmiento,65,253715
,Serhiy,Sydorchuk,75,220948
,Leon,Balogun,74,188182
,Lukas,Provod,77,253727
,Anas,Tahiri,68,220965
Antoñín,Antonio,Cortés Heredia,68,253735
,Ahmed,El Messaoudi,72,220968
,Niclas,Eliasson,73,220969
,Yannick,Thoelen,67,188202
,Naby,Keïta,80,220971
,Josip,Brekalo,76,234711
,Mamadou,Diallo,65,220997
Cristo Romero,Cristo,Romero Gómez,68,253766
,Valerică,Găman,67,155463
,Ulrik,Saltnes,74,221001
Carlos Fernández,Carlos,Fernández Luna,75,221014
,James,McCarthy,74,188253
,Jeppe Arctander,Moe,64,233445
,Asger,Sørensen,68,221024
,Bruno,Ecuélé Manga,72,188270
,Kalifa,Coulibaly,70,206141
,Emanuel,Gularte,65,253809
,Mustapha,Yatabaré,71,188274
,Mark,Birighitti,68,188278
,Waylon,Francis,66,221050
,Richard,Stearman,68,155524
,Oleksandr,Andrievskyi,67,244375
,Aziz,Bouhaddouz,67,188305
Diogo Viana,Diogo Filipe,Guerreiro Viana,67,188313
Pau López,Pau,López Sabata,80,221087
Dani Romera,Daniel,Romera Andújar,67,221095
,Tatsuki,Nara,66,233226
,Ante,Budimir,78,188335
,Alessandro,Tuia,68,188336
,Mubarak,Wakaso,71,188337
,Marco,Reus,85,188350
,Robin,Scheu,66,238923
,Georgiy,Bushchan,75,244385
,Daniel,Keita-Ruel,70,238924
,Arne,Sicker,66,238683
,Kyle,Walker,85,188377
,Ryad,Boudebouz,74,188388
,Ronny,Rodelin,69,188397
,Thomas,Kaminski,73,188400
,Mislav,Oršić,77,221174
,Fred,Onyedinma,68,221197
,Tim,Leibold,74,221201
,Łukasz,Trałka,68,155671
,Benjamin,Girth,65,238938
Pepe Reina,José Manuel,Reina Páez,78,24630
,Tarik,Tissoudali,72,233483
,Allan,Campbell,70,233484
,Liam,Sercombe,65,188490
,Jaïro,Riedewald,75,221269
,Facundo,Waller,72,254048
,Dominic,Hyam,69,221281
,Jack,Stacey,72,221282
,Jonathan,Gradit,75,221284
,Volkan,Babacan,71,188524
,Anderson,Julio,68,254067
,Vincent,Sasso,69,188538
,Pasquale,Schiattarella,71,188541
,Robert,Lewandowski,92,188545
,Michael,Liendl,73,135190
Marcelo Grohe,Marcelo,Grohe,76,167959
,Andrés,Tello,69,222573
,Pierre-Emerick,Aubameyang,85,188567
Pablo Maffeo,Pablo,Maffeo Becerra,75,221342
Pleguezuelo,Julio José,Pleguezuelo Selva,68,222576
,Thierry,Ambrose,68,221350
,Miloš,Veljković,73,221354
,Jordan,Rossiter,65,221358
,Donny,van de Beek,81,221363
,Deni,Milošević,71,221367
,Alexandre,Coeff,68,188601
,Joe,Bell,68,254142
,Rodrigo,Salinas,69,188607
,Marco,Sau,70,188616
,Rayan,Al Mousa,65,221394
Sergio Ramos,Sergio,Ramos García,88,155862
,Pablo,Barrera,70,173434
,Bartosz,Białkowski,72,155871
,Klaus,Gjasula,67,238692
,Aiden,McGeady,70,155885
,Michael,Bradley,72,155887
,Declan,Rudd,68,188657
,Uroš,Đurđević,75,221430
,Omar,Govea,70,221433
,Alexander,Alvarado,66,254206
,Mustafa,Pektemek,67,188674
Wu Lei,Lei,Wu,75,221445
Nano Mesa,Alexander,Mesa Travieso,69,221452
,Reece,Burke,68,221456
,Dominic,Calvert-Lewin,81,221479
,Robert,Snodgrass,73,155946
,Daniel,O'Shaughnessy,66,221486
,Ryan,Hollingshead,72,221488
,Nico,Elvedi,79,221491
,Benoît,Poulain,68,188727
,James,Meredith,69,173450
,Astrit,Selmani,67,254281
Serey Dié,Sereso Geoffroy,Gonzaroua Dié,69,188768
,Admir,Mehmedi,74,188770
Carrillo,José Ángel,Carrillo Casamayor,65,221539
Raúl,Raúl Michel,Melo da Silva,74,221540
Francés,Alejandro,Francés Torrijo,69,254310
,Michael,Morrison,71,188782
,Sivert Heltne,Nilsen,69,221552
,Omenuke,Mfulu,68,221556
,Nahuel,Leiva,72,221564
,Marcel,Schmelzer,71,188802
,Matías,Pardo,67,254344
,Jacob,Rinne,73,221584
,Joe,Lolley,71,221587
,Matt,Clarke,72,221600
,Jason,Steele,66,188836
,Alexander,Jeremejeff,66,221605
Marc Valiente,Marc,Valiente Hernández,70,188844
,Lys,Mousset,70,221618
,Marlon,Hairston,66,221620
,Steve,Birnbaum,71,221621
,Christian,Klem,67,188856
,Bent,Sørmo,65,221633
,Luciano,Acosta,75,221634
,Vladimír,Coufal,80,244470
Kim Do Hyeok,Do Hyeok,Kim,68,221643
Delmás,Julián Javier,Delmás Germán,67,239010
,Alfred,N'Diaye,73,188879
Sergio,Sergio,González Poirrier,65,221652
,Tesho,Akindele,67,221657
,Ahmed,Sharahili,68,221658
,Victor,Lindelöf,80,221660
Lee Jae Sung,Jae Sung,Lee,75,221671
Ming Tian,Tian,Ming,68,247197
,Hirokazu,Ishihara,65,242568
,Nick,Hagglund,65,221680
,Ben,Sweat,66,221684
,Jørgen,Skjelvik,65,188917
,Timo,Becker,68,254245
,Colby,Bishop,65,221692
,Godfred,Donsah,70,221695
,Tommy,McNamara,65,221696
,Ollie,Watkins,78,221697
Laure,Laureano,Sanabria Ruiz,68,188930
,Cristian,Álvarez,74,188938
,Tommy,Thompson,65,221709
,Victor,Wanyama,75,188942
,Kevin,Trapp,82,188943
,Daniel,Lovitz,68,221713
,Alfredo,Morelos,76,221714
,Gustavo,Bou,76,188955
,Lukas,Jäger,65,223427
,Yairo,Moreno,70,221737
,Enzo,Crivelli,72,221740
Hélder Costa,Hélder Wander,Sousa Azevedo Costa,74,221743
,Liridon,Kalludra,65,188985
,Manuel,Lanzini,77,188988
,Cristian,Săpunaru,68,156221
,Kyoung Rok,Choi,69,221767
,Jan,Zwischenbrugger,65,221768
,Gaëtan,Belaud,69,189003
,Abdulaziz,Al Bishi,66,221772
,Musa,Juwara,67,254541
Fernando Karanga,Luiz Fernando,da Silva Monte,71,221774
Reinier,Reinier,Jesus Carvalho,71,254544
,Melvin,Bard,72,254548
,Joe,Lewis,70,156253
,Rafał,Kurzawa,67,221791
,Patrick,Twumasi,69,221793
,Jakub,Rzeźniczak,65,156259
,Erik,Thommy,72,221797
,Patrick,Wimmer,67,254566
,David,Ayala,68,254578
,Daniel,Brosinski,72,189043
,Abdullah,Al Shamekh,65,221812
Sotillos,Alejandro,Sotillos Miarmau,65,254583
Song Boxuan,Boxuan,Song,65,221819
Zhang Xizhe,Xizhe,Zhang,68,221820
,Francesco,Caputo,78,189053
Piao Cheng,Cheng,Piao,66,221824
,Jake,Livermore,73,189059
,Aleksandar,Dragović,76,189060
,Sascha,Burchert,72,189061
,Lucas,Olaza,78,221832
,Bas,Dost,77,189068
,Žarko,Udovičić,65,244162
,Adam,Armstrong,76,221841
,Sercan,Sararer,68,189077
Wang Tong,Tong,Wang,65,221846
,Muzepper,Mirahmetjan,65,221847
,Eloy,Room,74,189084
Mi Haolun,Haolun,Mi,66,221853
Wu Xinghan,Xinghan,Wu,66,221854
Liu Binbin,Binbin,Liu,69,221855
,Adebayo,Akinfenwa,65,156321
,Ryan,Williams,66,204882
,Amadou,Ciss,67,245016
Lincoln,Lincoln,Oliveira dos Santos,73,233585
,Matej,Jonjić,73,228124
,David,Atanga,66,226705
Son Jun Ho,Jun Ho,Son,71,221875
,Paul,Hanlon,68,189110
,Mickaël,Facchinetti,66,189115
,Roman,Bürki,80,189117
,Anthony,Sauthier,68,189120
,Jay,Fulton,72,221890
,Jan,Thielmann,71,254660
,Giacomo,Bonaventura,78,189125
,Serdar,Aziz,74,189127
,Coll,Donaldson,65,221906
,Lewis,Morgan,72,221908
,Robin,Söder,67,189141
,Sebastian,Eriksson,66,189143
Kang Hyeon Mu,Hyeon Mu,Kang,72,221912
,Jamie,Murphy,67,189148
,Arbër,Zeneli,75,221919
Daniel Carriço,Daniel Filipe,Martins Carriço,76,189156
,Yannick,Bolasie,72,189157
,Alex,MacDonald,65,189163
,Jonjo,Shelvey,75,189165
Fidel,Fidel,Chaves de la Torre,74,189172
,John,Fleck,75,189177
,Juan,Espínola,70,254714
,José de Jesús,Corona,75,156412
,Andrew,Shinnie,66,189186
Javi Hernández,Javier,Hernández Carrera,70,244523
,Guillaume,Hoarau,70,156432
,Alfredo,Talavera,78,156433
,Philipp,Pentke,73,156437
,Jimmy,Durmaz,69,189207
,Patrick,Roberts,71,221982
,Ryan,Jack,75,189218
,Jonathan,Cabral,71,221990
Júnior Negão,Gleidionor,Júnior,75,189224
,Bruno,Fornaroli,74,189225
Núrio Fortuna,Núrio Domingos,Matias Fortuna,70,221994
,Richard,Wood,65,156464
,Tommi,Vaiho,67,189233
,Marcel,Risse,69,189234
,Emanuel,Schreiner,65,189237
Coutinho,Philippe,Coutinho Correia,82,189242
,Salomón,Rondón,77,189250
,Cristian,Lucchetti,72,156483
,Tino,Casali,65,222024
,Julian,Weigl,79,222028
,Tunay,Torun,69,189263
,Francis,Coquelin,80,189271
,Iván,Vázquez,66,156507
Won Du Jae,Du Jae,Won,69,254814
Barbero,Iván,Martínez Gonzálvez,68,255461
,Ashley,Westwood,78,189280
,Stefan,Schimmer,66,239078
,Fran,Tudor,69,254822
,Héctor,Herrera,81,156519
,Etrit,Berisha,75,189296
Zainadine,Zainadine,Chavango Júnior,75,217235
Nélson Oliveira,Nélson Miguel,Castro Oliveira,73,189303
,Manuel,Locatelli,82,222077
,Josh,Onomah,69,222079
,Niklas,Sandberg,67,222081
,Alex,McCarthy,75,189324
Jordi Alba,Jordi,Alba Ramos,86,189332
,Tosin,Adarabioyo,74,222104
,Chris,Cadden,67,222109
,Carlo,Pinsoglio,72,189342
,Yuto,Uchida,65,254879
,Ghislain,Konan,75,235634
,Hayato,Nakama,67,254881
,David,Ramírez,70,222116
,Maic,Sema,66,189352
,Naoki,Nomura,67,254889
,Aaron,Long,75,222123
,Shinji,Kagawa,74,189358
,Ryuho,Kikuchi,65,254897
,Erick,Otieno,65,254899
,Keiya,Sento,65,254902
,Oscar,Dorley,75,254909
,Tatsuhiro,Sakamoto,70,254910
,Ondrej,Duda,75,222148
,Mads,Albæk,67,189383
,Dennis,Diekmeier,72,189388
,Bastian,Oczipka,71,189390
,Youssouf,Koné,70,222160
,Róbert,Pich,68,222163
,Florian,Jungwirth,66,189397
,Lars-Jørgen,Salvesen,65,222168
,Nathan,Baker,70,189403
,Danny,Latza,73,189410
,Simone,Colombi,70,189430
,Benjamin,Hübner,75,189433
Cao Yunding,Yunding,Cao,72,222204
,Joris,Correa,65,222206
,Andrew,Considine,67,156675
,Junior,Stanislas,73,189446
,Artur,Sobiech,70,189447
,Samuel,Holmén,65,156683
,Liam,Cooper,75,189456
,Patrick,Berg,73,222227
,Junior,Hoilett,72,189462
,Terem,Moffi,74,255000
Daniel Candeias,Daniel João,Santos Candeias,72,189468
,Yuya,Asano,67,255005
Aridane,Aridane,Hernández Umpiérrez,77,189472
,Maxence,Rivera,65,255015
Sun Ke,Ke,Sun,67,222248
Ríos Reina,José Antonio,Ríos Reina,70,189482
,Davide,Santon,74,189484
Diego Farías,Diego,Farías da Silva,75,189485
,Cyriel,Dessers,71,222262
,Ransford-Yeboah,Königsdörffer,65,255036
,Shuto,Abe,66,255037
Jiang Zhipeng,Zhipeng,Jiang,69,222273
,Daryl,Dike,68,255043
Thiago,Thiago,Alcântara,86,189509
Tang Miao,Miao,Tang,70,222278
Sergio Busquets,Sergio,Busquets Burgos,86,189511
Parejo,Daniel,Parejo Muñoz,86,189513
,Harrison,Afful,69,189514
,Gautier,Lloris,69,222286
Jin Taiyan,Taiyan,Jin,65,222299
,Duje,Čop,67,189536
Ding Haifeng,Haifeng,Ding,67,222306
Rafael Camacho,Rafael Euclides,Soares Camacho,71,243055
,Bartosz,Salamon,68,189558
Iborra,Vicente,Iborra de la Fuente,79,189560
,Bengali-Fodé,Koita,72,189561
,Lukas,Klostermann,80,222331
,Loïc,Badé,74,255106
,David,Tijanić,68,255109
Muniain,Iker,Muniain Goñi,83,189575
Ramalho,Jonás,Ramalho Chimeno,72,189576
Shi Ke,Ke,Shi,67,222346
Xie Pengfei,Pengfei,Xie,66,222350
,Albian,Ajeti,71,222352
,Daniel,Hernández,68,189586
,Breel,Embolo,77,222357
,Thomas,Müller,87,189596
,Anton,Miranchuk,76,222368
,Julian,Baumgartlinger,78,189606
,Manuel,Schäffler,71,189607
,Luis,Chávez,69,222382
,Aaron,Cresswell,79,189615
,Bogdan,Milovanov,68,255154
,Korey,Smith,69,189619
,Nikita,Haikin,68,222389
Unai López,Unai,López Cabrera,77,222390
,Dominic,Ball,68,222396
,Connor,Ogilvie,67,222399
,Harry,Winks,77,222400
Álvaro Giménez,Álvaro,Giménez Candela,70,189661
,Jacob,Storevik,66,222431
Zou Dehai,Dehai,Zou,65,222438
,Anis,Slimane,65,255210
Fábio,Fábio,Pereira da Silva,72,189680
,Ben,Mee,79,189682
,Amine,Adli,71,255223
,Bernard,Mensah,72,222457
Guaita,Vicente,Guaita Panadero,80,189690
,David,Ball,67,189691
Rochinha,Diogo Filipe,Rocha Costa,76,222461
,Tomáš,Suslov,69,255233
Ivi,Iván,López Álvarez,71,222467
Lombán,David,Rodriguez Lombán,69,189701
,Daniel,Granli,66,222472
,Antoine,Colassin,65,255241
,Kevin,Strootman,76,189712
,Leroy,Sané,84,222492
,Tom,Cleverley,74,189725
Javi Martínez,Javier,Martínez Calvo,70,255268
,Timothy,Castagne,79,222501
,Mauricio,Pineda,65,255273
,Florian,David,66,222506
Dani Ceballos,Daniel,Ceballos Fernández,77,222509
,Rolando,Aarons,68,222513
,Freddie,Woodman,74,222514
,Zinedine,Ferhat,77,222515
,Alin,Șeroni,66,255285
,Tomáš,Břečka,67,255286
,Alexander,Stølås,65,222519
,Oliver,Hüsing,72,222521
,Lynden,Gooch,67,222528
,Daam,Foulon,66,242003
,Leonard,Owusu,65,255310
,Marley,Watkins,67,189776
,Richard,van der Venne,65,255313
,Leopold,Zingerle,72,222546
,Sebastian,Griesbeck,72,222553
,Justen,Glad,68,222557
,Rick,Karsdorp,78,222558
Álex López,Alejandro,López Moreno,68,244624
,Rúnar Alex,Rúnarsson,70,222562
Pipa,Gonzalo,Ávila Gordón,71,244625
Iván Villar,Iván,Villar Martínez,71,222572
,Luuk,de Jong,79,189805
,Gadi,Kinda,70,255353
,Mauro,Manotas,71,222590
Renato Chaves,Renato,Araújo Chaves Jr.,69,189824
,Richard,Tait,66,189833
,Joseph,Mills,65,189836
,Vito,Hammershøy-Mistrati,69,239170
,Ismaila,Soro,71,255380
Hui Jiakang,Jiakang,Hui,65,222622
Quique,Enrique,González Casín,71,189857
,Lorenzo,Pellegrini,81,228251
Kiko Femenía,Francisco,Femenía Far,75,189860
Miranda,Juan,Miranda González,76,240915
,Isaac,Success,70,222634
,Jordan,Silva,66,222643
,Yamil,Asad,71,222644
,Leonel,López,67,222645
,Chris,Smalling,78,189881
,Ercan,Kara,73,255420
,Craig,Noone,67,189885
Hwang Hyun Soo,Hyun Soo,Hwang,65,222660
,Martin,Ødegaard,82,222665
,Vito,Wormgoor,71,189899
,Ryotaro,Araki,67,255438
Everaldo,Everaldo,Stum,73,222671
,Moussa,Sissako,68,255441
,Łukasz,Skorupski,75,189908
,Burak,Yılmaz,81,124375
Seo Bo Min,Bo Min,Seo,65,222691
,Robbin,Ruiter,66,189936
Antony,Antony,Matheus dos Santos,79,255475
Petros,Petros Matheus,dos Santos Araujo,77,222709
,Yoric,Ravet,72,189945
,Vincent,Manceau,74,189946
Otávio,Otávio Henrique,Passos Santos,76,222715
Everton,Everton,Sousa Soares,80,222716
,Sofiane,Bendebka,70,255487
,Benson,Manuel,70,222724
Gustavo,Gustavo,da Silva Sousa,73,222729
,Yakou,Méïté,72,233730
Kang Sang Woo,Sang Woo,Kang,72,222734
,Dimitar,Velkovski,66,255505
Leandro Pereira,Leandro Marcos,Pereira,68,222741
,Yohei,Takaoka,69,244656
,Yvann,Maçon,73,255523
,Takuro,Kaneko,67,255526
,Luca,Zander,68,222773
,Yannis,Salibur,71,190014
Hugo Fraile,Hugo,Fraile Martín,71,190021
,Kaoru,Mitoma,73,255565
,Timothée,Kolodziejczak,73,190034
Júnior Santos,José Antonio,dos Santos Júnior,70,255578
,Giacomo,Quagliata,67,255580
,Yusuke,Matsuo,66,255586
,Esteban,Salles,65,222820
,Kosuke,Saito,65,255592
,Chadrac,Akolo,70,222825
,Dejan,Sorgić,70,190058
,Steven,Zuber,75,190059
,Morten,Hjulmand,67,244669
,Ryan,Ledson,72,222836
,Ryan,Babel,75,157301
,Bashkim,Ajdini,67,222838
,Thomas,Vermaelen,75,157304
,Rasmus,Lindgren,68,157305
Walace,Walace,Souza Silva,73,222844
,Panagiotis,Tachtsidis,70,190084
Sergio López,Sergio,López Galache,67,245287
Sancet,Oihan,Sancet Tirapu,73,244675
,George,Cooper,65,222870
,Joris,Kayembe,74,222875
,Tyler,Walker,68,222878
,Mert,Günok,75,190113
,Karl-Johan,Johnsson,73,190120
,Paul,Coutts,64,190122
Jang Ho Ik,Ho Ik,Jang,67,233457
Adaílton,Adaílton,dos Santos da Silva,68,190139
Cote,José Ángel,Valdés Díaz,77,190143
De Marcos,Oscar,De Marcos Arana,77,190149
,David,Zima,74,255687
Rubén Pérez,Rubén Salvador,Pérez del Mármol,74,190156
,Racine,Coly,67,222840
,Tarkan,Serbest,67,222930
,Alex,Timossi Andersson,66,255700
,Mehmet,Topal,71,124635
,Haji,Wright,66,238743
,Henry,Kessler,67,255110
Pablo Pérez,Pablo,Pérez Rodríguez,67,222944
,Marek,Rodák,73,222951
Óscar Sielva,Óscar,Sielva Moreno,73,190199
,Dejan,Petrovič,69,255736
,Jérôme,Hergault,71,222969
,Erhun,Oztumer,66,222970
,Jeremy,Dudziak,72,206463
,Jeremy,Márquez,67,255111
,Liam,Smith,66,222979
,Alexis,Blin,72,222982
,Masato,Morishige,71,222986
,Hotaru,Yamaguchi,72,222987
,Toshihiro,Aoyama,68,222988
Balenziaga,Mikel,Balenziaga,75,190223
,Yoichiro,Kakitani,66,222993
,Marvelous,Nakamba,75,222994
,Jon,Nolan,64,223004
,Nicolás,Sosa,66,255773
,Marwin,Hitz,78,190243
Ricard,Ricard,Sánchez Sendra,65,255781
,Mathias,Hebo,66,223014
,Selim,Ay,68,223016
Raúl Albiol,Raúl,Albiol Tortajada,82,157481
,Aytaç,Kara,69,223030
Jorge Meré,Jorge,Meré Pérez,72,223033
,İbrahim,Akdağ,65,244703
,Stoppila,Sunzu,73,190276
,Uğur,Çiftçi,70,223045
,Ahmet,Çalık,70,223046
,Ángel,Mena,78,223053
Canales,Sergio,Canales Madrazo,83,190286
,Ranko,Veselinović,67,255827
,Franco,Cervi,75,223061
,Janis,Antiste,68,255839
